agent,barcode,cell_line,concentration,identifier,plate,role,timepoint,well,full_barcode,short_barcode
Neratinib/HKI272,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,K21,190412_39I_366,39I_366
Neratinib/HKI272,190412_39I_366,AU565,0.00031623,,BCA1_A,treatment,72,K22,190412_39I_366,39I_366
Everolimus,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,K23,190412_39I_366,39I_366
DMSO,190412_39I_366,AU565,0,,BCA1_A,negative_control,72,L02,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,10,,BCA1_A,treatment,72,L03,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,3.1623,,BCA1_A,treatment,72,L04,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,1,,BCA1_A,treatment,72,L05,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,0.31623,,BCA1_A,treatment,72,L06,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,0.1,,BCA1_A,treatment,72,L07,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,L08,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,L09,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,L10,190412_39I_366,39I_366
Cediranib/AZD2171,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,L11,190412_39I_366,39I_366
Vorinostat,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,L12,190412_39I_366,39I_366
DMSO,190412_39I_366,AU565,0,,BCA1_A,negative_control,72,L13,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,10,,BCA1_A,treatment,72,L14,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,3.1623,,BCA1_A,treatment,72,L15,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,1,,BCA1_A,treatment,72,L16,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,0.31623,,BCA1_A,treatment,72,L17,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,0.1,,BCA1_A,treatment,72,L18,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,L19,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,L20,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,L21,190412_39I_366,39I_366
Ceritinib/LDK378,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,L22,190412_39I_366,39I_366
Everolimus,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,L23,190412_39I_366,39I_366
Storausporin,190412_39I_366,AU565,1,,BCA1_A,positive_control,72,M02,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,1,,BCA1_A,treatment,72,M03,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,0.31623,,BCA1_A,treatment,72,M04,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,0.1,,BCA1_A,treatment,72,M05,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,M06,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,M07,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,M08,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,M09,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,0.00031623,,BCA1_A,treatment,72,M10,190412_39I_366,39I_366
Trametinib/GSK1120212,190412_39I_366,AU565,0.0001,,BCA1_A,treatment,72,M11,190412_39I_366,39I_366
Vorinostat,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,M12,190412_39I_366,39I_366
Storausporin,190412_39I_366,AU565,1,,BCA1_A,positive_control,72,M13,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,1,,BCA1_A,treatment,72,M14,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,0.31623,,BCA1_A,treatment,72,M15,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,0.1,,BCA1_A,treatment,72,M16,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,M17,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,M18,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,M19,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,M20,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,0.00031623,,BCA1_A,treatment,72,M21,190412_39I_366,39I_366
Luminespib/NVP-AUY922,190412_39I_366,AU565,0.0001,,BCA1_A,treatment,72,M22,190412_39I_366,39I_366
Everolimus,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,M23,190412_39I_366,39I_366
DMSO,190412_39I_366,AU565,0,,BCA1_A,negative_control,72,N02,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,10,,BCA1_A,treatment,72,N03,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,3.1623,,BCA1_A,treatment,72,N04,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,1,,BCA1_A,treatment,72,N05,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,0.31623,,BCA1_A,treatment,72,N06,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,0.1,,BCA1_A,treatment,72,N07,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,N08,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,N09,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,N10,190412_39I_366,39I_366
Abemaciclib/LY2835219,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,N11,190412_39I_366,39I_366
Vorinostat,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,N12,190412_39I_366,39I_366
DMSO,190412_39I_366,AU565,0,,BCA1_A,negative_control,72,N13,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,1,,BCA1_A,treatment,72,N14,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,0.31623,,BCA1_A,treatment,72,N15,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,0.1,,BCA1_A,treatment,72,N16,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,N17,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,N18,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,N19,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,N20,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,0.00031623,,BCA1_A,treatment,72,N21,190412_39I_366,39I_366
Volasertib/BI6727,190412_39I_366,AU565,0.0001,,BCA1_A,treatment,72,N22,190412_39I_366,39I_366
Everolimus,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,N23,190412_39I_366,39I_366
Paclitaxel_pos,190412_39I_366,AU565,1,,BCA1_A,positive_control,72,O02,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,10,,BCA1_A,treatment,72,O03,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,3.1623,,BCA1_A,treatment,72,O04,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,1,,BCA1_A,treatment,72,O05,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,0.31623,,BCA1_A,treatment,72,O06,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,0.1,,BCA1_A,treatment,72,O07,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,O08,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,O09,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,O10,190412_39I_366,39I_366
ABT-737,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,O11,190412_39I_366,39I_366
DMSO,190412_39I_366,AU565,0,,BCA1_A,negative_control,72,O12,190412_39I_366,39I_366
Paclitaxel_pos,190412_39I_366,AU565,1,,BCA1_A,positive_control,72,O13,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,10,,BCA1_A,treatment,72,O14,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,3.1623,,BCA1_A,treatment,72,O15,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,1,,BCA1_A,treatment,72,O16,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,0.31623,,BCA1_A,treatment,72,O17,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,0.1,,BCA1_A,treatment,72,O18,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,0.031623,,BCA1_A,treatment,72,O19,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,0.01,,BCA1_A,treatment,72,O20,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,0.0031623,,BCA1_A,treatment,72,O21,190412_39I_366,39I_366
TGX221,190412_39I_366,AU565,0.001,,BCA1_A,treatment,72,O22,190412_39I_366,39I_366
DMSO,190412_39I_366,AU565,0,,BCA1_A,negative_control,72,O23,190412_39I_366,39I_366
GSK2126458,190412_39I_367,AU565,0.1,,BCA1_A,positive_control,72,B02,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,1,,BCA1_A,treatment,72,B03,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,B04,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,B05,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,B06,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,B07,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,B08,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,B09,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,0.00031623,,BCA1_A,treatment,72,B10,190412_39I_367,39I_367
Paclitaxel,190412_39I_367,AU565,0.0001,,BCA1_A,treatment,72,B11,190412_39I_367,39I_367
Vincristin,190412_39I_367,AU565,1,,BCA1_A,positive_control,72,B12,190412_39I_367,39I_367
GSK2126458,190412_39I_367,AU565,0.1,,BCA1_A,positive_control,72,B13,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,B14,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,1,,BCA1_A,treatment,72,B15,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,B16,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,B17,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,B18,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,B19,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,B20,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,B21,190412_39I_367,39I_367
Doxorubicin,190412_39I_367,AU565,0.00031623,,BCA1_A,treatment,72,B22,190412_39I_367,39I_367
Vincristin,190412_39I_367,AU565,1,,BCA1_A,positive_control,72,B23,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,C02,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,10,,BCA1_A,treatment,72,C03,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,C04,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,1,,BCA1_A,treatment,72,C05,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,C06,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,C07,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,C08,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,C09,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,C10,190412_39I_367,39I_367
Taselisib/GDC0032,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,C11,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,C12,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,C13,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,10,,BCA1_A,treatment,72,C14,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,C15,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,1,,BCA1_A,treatment,72,C16,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,C17,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,C18,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,C19,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,C20,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,C21,190412_39I_367,39I_367
Pictilisib/GDC0941,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,C22,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,C23,190412_39I_367,39I_367
Actinomycin D,190412_39I_367,AU565,1,,BCA1_A,positive_control,72,D02,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,1,,BCA1_A,treatment,72,D03,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,D04,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,D05,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,D06,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,D07,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,D08,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,D09,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,0.00031623,,BCA1_A,treatment,72,D10,190412_39I_367,39I_367
Torin2,190412_39I_367,AU565,0.0001,,BCA1_A,treatment,72,D11,190412_39I_367,39I_367
Vorinostat,190412_39I_367,AU565,10,,BCA1_A,treatment,72,D12,190412_39I_367,39I_367
Actinomycin D,190412_39I_367,AU565,1,,BCA1_A,positive_control,72,D13,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,10,,BCA1_A,treatment,72,D14,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,D15,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,1,,BCA1_A,treatment,72,D16,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,D17,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,D18,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,D19,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,D20,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,D21,190412_39I_367,39I_367
Ipatasertib/GDC0068,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,D22,190412_39I_367,39I_367
Everolimus,190412_39I_367,AU565,10,,BCA1_A,treatment,72,D23,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,E02,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,10,,BCA1_A,treatment,72,E03,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,E04,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,1,,BCA1_A,treatment,72,E05,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,E06,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,E07,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,E08,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,E09,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,E10,190412_39I_367,39I_367
Tivantinib/ARQ197,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,E11,190412_39I_367,39I_367
Vorinostat,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,E12,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,E13,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,10,,BCA1_A,treatment,72,E14,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,E15,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,1,,BCA1_A,treatment,72,E16,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,E17,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,E18,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,E19,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,E20,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,E21,190412_39I_367,39I_367
Cabozantinib,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,E22,190412_39I_367,39I_367
Everolimus,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,E23,190412_39I_367,39I_367
Storausporin,190412_39I_367,AU565,1,,BCA1_A,positive_control,72,F02,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,10,,BCA1_A,treatment,72,F03,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,F04,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,1,,BCA1_A,treatment,72,F05,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,F06,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,F07,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,F08,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,F09,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,F10,190412_39I_367,39I_367
Saracatinib/AZD0530,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,F11,190412_39I_367,39I_367
Vorinostat,190412_39I_367,AU565,1,,BCA1_A,treatment,72,F12,190412_39I_367,39I_367
Storausporin,190412_39I_367,AU565,1,,BCA1_A,positive_control,72,F13,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,10,,BCA1_A,treatment,72,F14,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,F15,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,1,,BCA1_A,treatment,72,F16,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,F17,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,F18,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,F19,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,F20,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,F21,190412_39I_367,39I_367
Dasatinib,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,F22,190412_39I_367,39I_367
Everolimus,190412_39I_367,AU565,1,,BCA1_A,treatment,72,F23,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,G02,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,G03,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,1,,BCA1_A,treatment,72,G04,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,G05,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,G06,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,G07,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,G08,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,G09,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,G10,190412_39I_367,39I_367
Palbociclib/PD0332991,190412_39I_367,AU565,0.00031623,,BCA1_A,treatment,72,G11,190412_39I_367,39I_367
Vorinostat,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,G12,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,G13,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,1,,BCA1_A,treatment,72,G14,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,G15,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,G16,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,G17,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,G18,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,G19,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,G20,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,0.00031623,,BCA1_A,treatment,72,G21,190412_39I_367,39I_367
Dinaciclib/SCH727965,190412_39I_367,AU565,0.0001,,BCA1_A,treatment,72,G22,190412_39I_367,39I_367
Everolimus,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,G23,190412_39I_367,39I_367
Paclitaxel_pos,190412_39I_367,AU565,1,,BCA1_A,positive_control,72,H02,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,10,,BCA1_A,treatment,72,H03,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,H04,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,1,,BCA1_A,treatment,72,H05,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,H06,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,H07,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,H08,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,H09,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,H10,190412_39I_367,39I_367
AZD7762,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,H11,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,H12,190412_39I_367,39I_367
Paclitaxel_pos,190412_39I_367,AU565,1,,BCA1_A,positive_control,72,H13,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,10,,BCA1_A,treatment,72,H14,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,H15,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,1,,BCA1_A,treatment,72,H16,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,0.31623,,BCA1_A,treatment,72,H17,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,0.1,,BCA1_A,treatment,72,H18,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,0.031623,,BCA1_A,treatment,72,H19,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,0.01,,BCA1_A,treatment,72,H20,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,0.0031623,,BCA1_A,treatment,72,H21,190412_39I_367,39I_367
Olaparib/AZD2281,190412_39I_367,AU565,0.001,,BCA1_A,treatment,72,H22,190412_39I_367,39I_367
DMSO,190412_39I_367,AU565,0,,BCA1_A,negative_control,72,H23,190412_39I_367,39I_367
GSK2126458,190412_39I_367,AU565,0.1,,BCA1_A,positive_control,72,I02,190412_39I_367,39I_367
Alpelisib/BYL719,190412_39I_367,AU565,10,,BCA1_A,treatment,72,I03,190412_39I_367,39I_367
Alpelisib/BYL719,190412_39I_367,AU565,3.1623,,BCA1_A,treatment,72,I04,190412_39I_367,39I_367
Alpelisib/BYL719,190412_39I_367,AU565,1,,BCA1_A,treatment,72,I05,190412_39I_367,39I_367
